time, q_w, q_x, q_y, q_z, v_x, v_y, v_z, p_x, p_y, p_z, b_w_x, b_w_y, b_w_z, b_a_x, b_a_y, b_a_z
1403636581263555584,0.594089,-0.0545229,-0.802316,-0.0193591,-0.00369271,0.0518103,0.543441,-0.0272771,0.00921213,0.491217,-0.00864473,0.0235727,0.0684759,0.102319,0.154136,0.00042748
1403636581313555456,0.60018,-0.0534165,-0.797829,-0.0200067,0.0147823,0.0412448,0.377125,-0.0278866,0.0110773,0.503729,-0.00829116,0.023324,0.0693472,0.111885,0.15413,-0.00452218
1403636581363555584,0.60451,-0.0532942,-0.794535,-0.020994,0.0194219,0.0404315,0.159942,-0.0256197,0.0113256,0.49174,-0.00783476,0.0226646,0.0707136,0.13621,0.153697,-0.0121966
1403636581413555456,0.605497,-0.0520651,-0.793751,-0.0249451,0.0271119,0.0385541,-0.0666072,-0.0240966,0.010955,0.471421,-0.0068631,0.0220624,0.0726979,0.155466,0.154172,-0.0190227
1403636581463555584,0.603533,-0.0503924,-0.795249,-0.0280698,0.0197513,0.0300854,-0.272521,-0.0241191,0.00934651,0.451186,-0.00600048,0.0218107,0.0737437,0.163854,0.156363,-0.0234909
1403636581513555456,0.59946,-0.0472456,-0.798348,-0.0325087,0.0184773,0.0183742,-0.438051,-0.0208555,0.0117183,0.42695,-0.00455499,0.0213971,0.0784816,0.168056,0.145692,-0.0261512
1403636581563555584,0.594064,-0.0485057,-0.802293,-0.0325877,0.00960712,0.0016734,-0.573552,-0.0149819,0.0105971,0.402694,-0.00385968,0.0222946,0.0795895,0.169295,0.14599,-0.0196311
1403636581613555456,0.589031,-0.0493753,-0.80602,-0.0306007,0.00736642,0.00611942,-0.646187,-0.0140087,0.0109657,0.372975,-0.00384024,0.0220118,0.0788871,0.169122,0.145785,-0.0196452
1403636581663555584,0.585009,-0.0509427,-0.808916,-0.028701,0.0113279,0.0184237,-0.704609,-0.0129743,0.0111752,0.336043,-0.00357034,0.0221742,0.0791394,0.170804,0.145552,-0.0191922
1403636581713555456,0.582212,-0.049403,-0.811028,-0.0286735,0.0185141,0.0202389,-0.737565,-0.0120185,0.0130216,0.300428,-0.00395158,0.0219743,0.078586,0.170866,0.145447,-0.0196538
1403636581763555584,0.580728,-0.0500455,-0.812133,-0.0262612,0.0275461,0.0151301,-0.754064,-0.0104186,0.0151067,0.264677,-0.00415822,0.0224075,0.0785752,0.16998,0.144751,-0.0184647
1403636581813555456,0.579669,-0.0481086,-0.813079,-0.0238868,0.0529936,-0.00767722,-0.773383,-0.00788121,0.0151688,0.227202,-0.00409006,0.0222466,0.079014,0.169416,0.144684,-0.0178874
1403636581863555584,0.577925,-0.0480376,-0.814365,-0.022444,0.0513855,-0.00784303,-0.78131,-0.0051655,0.0152587,0.188985,-0.00407425,0.0221355,0.0790007,0.168507,0.14426,-0.0172391
1403636581913555456,0.574056,-0.0490162,-0.817108,-0.0197822,0.0554727,-0.0253206,-0.767413,-0.00172176,0.0137466,0.150529,-0.0036893,0.0222685,0.0791868,0.168406,0.143321,-0.015981
1403636581963555584,0.568605,-0.0511357,-0.820759,-0.0206941,0.0494805,-0.0263533,-0.7443,-0.000589469,0.0135854,0.111522,-0.00365861,0.0220398,0.0796104,0.167738,0.142317,-0.0168447
1403636582013555456,0.56204,-0.0535458,-0.825106,-0.0210815,0.0457575,-0.0238139,-0.705422,6.19032e-05,0.013203,0.0740216,-0.00361774,0.0218375,0.0797874,0.167023,0.141818,-0.0165268
1403636582063555584,0.554885,-0.0543418,-0.829844,-0.0225569,0.0425728,-0.0384837,-0.633066,0.00234001,0.0122039,0.0399572,-0.00339063,0.0216539,0.0800205,0.16679,0.141201,-0.0170132
1403636582113555456,0.548119,-0.053807,-0.834381,-0.0218976,0.0482284,-0.0403561,-0.534925,0.00312652,0.0111863,0.00896895,-0.00369644,0.021127,0.0795016,0.165221,0.141728,-0.0177153
1403636582163555584,0.542727,-0.0528267,-0.837993,-0.0206032,0.0410004,-0.0468535,-0.39772,0.00580824,0.00841306,-0.0136794,-0.00378527,0.0206608,0.0794516,0.158821,0.121531,-0.023151
1403636582213555456,0.537924,-0.0514649,-0.8412,-0.0192918,0.021305,-0.0408694,-0.238375,0.00795332,0.00498778,-0.0269287,-0.0036832,0.0207007,0.0795813,0.151851,0.122446,-0.0210234
1403636582263555584,0.534897,-0.0504929,-0.843195,-0.0189011,-0.00904763,-0.0402843,-0.0667104,0.00794822,0.00109028,-0.0333239,-0.00342837,0.0207838,0.0802305,0.150114,0.123494,-0.0208155
1403636582313555456,0.534145,-0.0496471,-0.843747,-0.0177396,-0.0205872,-0.0449938,0.112182,0.00696266,-0.00098815,-0.0308766,-0.00340316,0.0208571,0.0802328,0.148565,0.121879,-0.0212306
1403636582363555584,0.53432,-0.0501572,-0.843636,-0.0162552,-0.0586411,-0.0349196,0.347121,-0.00398397,-0.00122831,0.0399345,-0.00313998,0.0239474,0.0795129,0.0902513,0.119091,-0.000287018
1403636582413555456,0.540122,-0.0498734,-0.839949,-0.0163283,-0.0587803,-0.0117758,0.498831,-0.00717438,-0.000876305,0.106973,-0.00335218,0.0249975,0.0781257,0.0471449,0.09611,-0.00692866
1403636582463555584,0.54666,-0.0502218,-0.835685,-0.0164767,-0.062527,-0.00373083,0.565913,-0.00558041,-0.00230813,0.138944,-0.0032808,0.024767,0.078081,0.0402703,0.0960886,0.00150575
1403636582513555456,0.552102,-0.0492344,-0.832104,-0.0190303,-0.0618535,0.00959412,0.609258,-0.0067014,-0.00248746,0.168734,-0.0033169,0.0245547,0.0781356,0.0395295,0.0963673,0.00335609
1403636582563555584,0.556964,-0.0497108,-0.828786,-0.0208419,-0.0495054,0.0135189,0.60572,-0.00801454,-0.00116931,0.189837,-0.00356822,0.0235003,0.0782258,0.0459238,0.0966447,0.000120707
1403636582613555456,0.55925,-0.0492222,-0.827155,-0.0251249,-0.0467316,0.0220256,0.623569,-0.000889096,-0.00107588,0.232416,-0.00347766,0.0244048,0.0782869,0.0458845,0.0865921,-0.0115569
1403636582663555584,0.56065,-0.0504803,-0.826049,-0.0276874,-0.0347661,0.0205281,0.616428,0.00429024,-0.00212611,0.276874,-0.00349262,0.0252753,0.0785385,0.0458683,0.0871951,-0.0126257
1403636582713555456,0.562845,-0.0516826,-0.824456,-0.0283922,-0.0475528,0.0368118,0.608962,0.00282769,-0.000233765,0.304559,-0.00350387,0.0247762,0.0784674,0.0461843,0.086417,-0.0121663
1403636582763555584,0.565581,-0.0542463,-0.822383,-0.0293595,-0.0522884,0.0465766,0.593127,-0.00202843,0.00244861,0.334548,-0.00345121,0.0247734,0.0787267,0.0457895,0.0864635,-0.0131604
1403636582813555456,0.569595,-0.0579525,-0.81929,-0.0310961,-0.0579039,0.0646382,0.590554,-0.000655768,0.00388523,0.365303,-0.00333791,0.0257789,0.077913,0.0391862,0.0672347,-0.0307398
1403636582863555584,0.574897,-0.0623614,-0.815149,-0.0337216,-0.0417122,0.0595887,0.565872,-0.00301817,0.00757671,0.394095,-0.00341603,0.0255829,0.0780175,0.0394943,0.0674376,-0.0289775
1403636582913555456,0.581437,-0.0660708,-0.810139,-0.0352149,-0.0269213,0.0509657,0.5042,-0.0036363,0.00917143,0.420705,-0.00340981,0.0254627,0.0781525,0.0398858,0.0688645,-0.0273448
1403636582963555584,0.588159,-0.0670683,-0.805126,-0.0366408,-0.0156873,0.0418331,0.411482,-0.0071179,0.0134498,0.44443,-0.00373354,0.0256088,0.0780783,0.0385696,0.0670835,-0.0291838
1403636583013555456,0.594769,-0.0680785,-0.800097,-0.038211,-0.00421199,0.0328987,0.271647,-0.00753885,0.0154996,0.461398,-0.00392109,0.0254729,0.0782029,0.0384764,0.0673876,-0.0282942
1403636583063555584,0.599076,-0.0662296,-0.796958,-0.039748,-0.00959916,0.0219388,0.101962,-0.00462703,0.0152562,0.462405,-0.0040858,0.0260456,0.0784091,0.0376546,0.0527226,-0.0423671
1403636583113555456,0.600673,-0.0661243,-0.79569,-0.0411828,-0.0212602,0.0316724,-0.0447825,-0.00825571,0.016673,0.476829,-0.00382056,0.0263075,0.0780773,0.0278321,0.0511109,-0.0424709
1403636583163555584,0.600272,-0.065682,-0.795875,-0.0440685,-0.0295256,0.024962,-0.20105,-0.0145253,0.0168306,0.492579,-0.0036124,0.0268263,0.077851,0.0122859,0.0505926,-0.0428834
1403636583213555456,0.59944,-0.0644315,-0.796509,-0.0457635,-0.0415269,0.00354053,-0.347891,-0.0152814,0.0160509,0.482863,-0.00351162,0.0262626,0.0780333,0.0101376,0.0526805,-0.0387539
1403636583263555584,0.598488,-0.0634399,-0.797318,-0.0455274,-0.0320571,0.00976459,-0.468043,-0.00963685,0.0139669,0.465531,-0.00345893,0.0252121,0.0780953,0.0094649,0.0542775,-0.0297408
1403636583313555456,0.597111,-0.0630218,-0.798444,-0.0444161,-0.0387628,0.013743,-0.557451,-0.00849857,0.0145563,0.449649,-0.00365019,0.0248048,0.0779735,0.00440941,0.0535249,-0.0251315
1403636583363555584,0.595168,-0.0622683,-0.799983,-0.0438728,-0.0198488,0.0283828,-0.622381,-0.00511964,0.0156794,0.433361,-0.00359116,0.0247891,0.0777325,-0.00195461,0.0520709,-0.0207356
1403636583413555456,0.593616,-0.0615506,-0.801326,-0.0413242,-0.0137469,0.0415467,-0.676802,-0.00492028,0.0186185,0.403687,-0.0038037,0.0244448,0.0778386,-0.00335826,0.0516636,-0.0182153
1403636583463555584,0.591481,-0.0581056,-0.803165,-0.0412366,0.0080131,0.0247243,-0.703857,0.00405988,0.0192681,0.376708,-0.00386256,0.0243009,0.0780026,-0.00740187,0.0349474,-0.0245141
1403636583513555456,0.589192,-0.0567679,-0.804977,-0.0405191,0.0181128,0.0344163,-0.725232,0.00537473,0.0185878,0.342831,-0.00363852,0.0239085,0.0782522,-0.00794222,0.036646,-0.0225428
1403636583563555584,0.585427,-0.055044,-0.807798,-0.0413307,0.0082457,0.0261933,-0.726688,0.00581095,0.0207934,0.311758,-0.00361984,0.0240556,0.0784597,-0.0100434,0.0368202,-0.0222917
1403636583613555456,0.580674,-0.0551806,-0.811068,-0.0440621,0.0135794,0.0264793,-0.735406,0.00669098,0.0227723,0.277838,-0.00369617,0.0240292,0.0787085,-0.0109215,0.0369022,-0.0210462
1403636583663555584,0.57401,-0.0549056,-0.816017,-0.0401861,0.0259332,-0.00674609,-0.713379,0.00881742,0.0242708,0.243262,-0.00382914,0.0240719,0.0787586,-0.0113815,0.0363504,-0.0201486
1403636583713555456,0.565543,-0.0572154,-0.821949,-0.0358784,0.0263683,0.00352758,-0.666507,0.00747904,0.0255135,0.20723,-0.00399936,0.0240547,0.0787433,-0.0112533,0.036323,-0.0211698
1403636583763555584,0.556304,-0.0593223,-0.828264,-0.0313957,0.0298371,0.00238684,-0.617063,0.00921874,0.0253723,0.175093,-0.00399415,0.0239676,0.0788284,-0.0112962,0.0369295,-0.020958
1403636583813555456,0.548076,-0.0620553,-0.833614,-0.0291398,0.0337862,-0.000622562,-0.557489,0.0122882,0.0201878,0.143892,-0.00356405,0.0237579,0.0786063,-0.0109909,0.0385321,-0.0201027
1403636583863555584,0.541829,-0.0623691,-0.837683,-0.0286088,0.0386088,-0.000253446,-0.505839,0.0130354,0.0199088,0.115932,-0.00365814,0.0235851,0.0787336,-0.0107211,0.0396793,-0.0193782
1403636583913555456,0.537462,-0.0601903,-0.840573,-0.0308043,0.0401779,-0.00476725,-0.418985,0.0162477,0.0196095,0.0935833,-0.0037151,0.0234539,0.0788118,-0.011571,0.0359062,-0.019465
1403636583963555584,0.534828,-0.0567506,-0.842467,-0.031416,0.0462275,-0.0207357,-0.320353,0.019321,0.0177529,0.0754304,-0.00364478,0.0233447,0.0789103,-0.0119196,0.0370311,-0.0180851
1403636584013555456,0.533722,-0.0538324,-0.84341,-0.0300391,0.0317647,-0.0329538,-0.196307,0.0215315,0.0162094,0.063394,-0.00358741,0.023326,0.0788757,-0.0128195,0.0364947,-0.0172573
1403636584063555584,0.534522,-0.050157,-0.843163,-0.0290983,0.018455,-0.0326993,-0.059966,0.0248877,0.0131148,0.0598518,-0.0032889,0.0233226,0.0788812,-0.0225564,0.00679023,-0.0330033
1403636584113555456,0.53476,-0.0486259,-0.843189,-0.026462,-0.0159094,-0.0189293,0.087137,0.0248445,0.0118326,0.0610325,-0.00329004,0.0233342,0.0788799,-0.0228114,0.00675183,-0.0329318
1403636584163555584,0.534748,-0.0472025,-0.843322,-0.0249804,-0.0367681,-0.0103822,0.23817,0.0235303,0.0110165,0.0694787,-0.00328884,0.0233421,0.0788786,-0.0230154,0.0067308,-0.0328609
1403636584213555456,0.534963,-0.0461534,-0.843247,-0.0248822,-0.0463352,-0.00561786,0.35538,0.0217139,0.010572,0.085773,-0.00327984,0.023364,0.0788789,-0.0236756,0.00583754,-0.0332503
1403636584263555584,0.535599,-0.0462745,-0.842834,-0.0249677,-0.0560138,-0.00610542,0.490484,0.0291241,0.00662585,0.139121,-0.00297642,0.0237299,0.0787968,-0.0345729,0.0050479,-0.0293111
1403636584313555456,0.53741,-0.0461062,-0.841676,-0.0254206,-0.0652009,-0.003564,0.547433,0.0261856,0.00634463,0.166396,-0.0029256,0.0236153,0.0788677,-0.0349035,0.00542627,-0.0281731
1403636584363555584,0.538812,-0.045486,-0.840753,-0.0273432,-0.0881193,0.0217508,0.627746,0.0224652,0.006773,0.196359,-0.00294037,0.0235779,0.078859,-0.0350325,0.00503921,-0.0278371
1403636584413555456,0.540124,-0.0447966,-0.839764,-0.0324815,-0.0933189,0.0248985,0.670091,0.0176574,0.0079332,0.228901,-0.00303111,0.0235532,0.0789231,-0.0350347,0.00556386,-0.0272363
1403636584463555584,0.542596,-0.0445567,-0.838,-0.0368798,-0.100832,0.027727,0.698007,0.0130579,0.00903734,0.263788,-0.00303552,0.0235871,0.0789267,-0.0351383,0.00576989,-0.0267427
1403636584513555456,0.546715,-0.0446258,-0.83521,-0.0391818,-0.0994414,0.00919756,0.723195,0.00744566,0.0109378,0.299072,-0.00314665,0.0235016,0.0790124,-0.0349449,0.00626041,-0.0259013
1403636584563555584,0.552411,-0.0461373,-0.83131,-0.0404569,-0.0974034,0.0167775,0.729281,0.00234642,0.0114743,0.334855,-0.00321436,0.0233588,0.079032,-0.0347074,0.00643036,-0.0244192
1403636584613555456,0.560018,-0.0476112,-0.825989,-0.0430731,-0.0854334,0.00829196,0.722615,-0.000428518,0.0112446,0.373446,-0.00321195,0.0233837,0.0789922,-0.0392438,-0.00938218,-0.0351601
1403636584663555584,0.568542,-0.0505211,-0.819825,-0.0457651,-0.065159,0.00791972,0.694248,-0.00491517,0.0124662,0.407607,-0.00341758,0.0232355,0.0790206,-0.0388353,-0.00972569,-0.0343338
1403636584713555456,0.5774,-0.0521826,-0.813335,-0.0487001,-0.0404011,0.000180585,0.639953,-0.00769014,0.012928,0.440861,-0.00347738,0.0231524,0.0790288,-0.0386662,-0.0100337,-0.0338246
1403636584763555584,0.585375,-0.0546658,-0.807253,-0.0518636,-0.0311132,0.00286929,0.586214,-0.0111529,0.0140465,0.470715,-0.00355948,0.0231475,0.0790179,-0.0389666,-0.0108533,-0.0351398
1403636584813555456,0.592372,-0.0547039,-0.801944,-0.0546759,-0.0129072,-0.0129368,0.509975,-0.012133,0.0127066,0.498722,-0.00359078,0.0233243,0.0790251,-0.0456439,-0.0376662,-0.0515639
1403636584863555584,0.597836,-0.057018,-0.797745,-0.0542562,-0.00188606,-0.0163987,0.409067,-0.0127013,0.0122278,0.521831,-0.00360235,0.0233291,0.0789932,-0.0458174,-0.0382593,-0.0516445
1403636584913555456,0.601646,-0.057886,-0.794896,-0.0530236,-0.000948919,-0.0222138,0.276398,-0.0131306,0.0115139,0.539381,-0.00366283,0.023359,0.0789744,-0.0460683,-0.0385117,-0.0522047
1403636584963555584,0.603608,-0.0608504,-0.793259,-0.0519132,-0.016801,-0.00351268,0.127718,-0.0143476,0.0107729,0.549575,-0.00374142,0.0233857,0.0790042,-0.0465083,-0.0384034,-0.0526113
1403636585013555456,0.60351,-0.0629329,-0.793129,-0.0525444,-0.016903,-0.00231671,-0.0279823,-0.00972802,0.00999735,0.552994,-0.003882,0.0230015,0.0790678,-0.044865,-0.0378992,-0.0459563
1403636585063555584,0.602689,-0.0645443,-0.793535,-0.0538661,-0.00939289,0.00832485,-0.168735,-0.00458619,0.00688203,0.543528,-0.00381415,0.0227432,0.0790218,-0.0476588,-0.0554069,-0.0513694
1403636585113555456,0.600815,-0.0651235,-0.794917,-0.0537313,-0.0186455,0.00742272,-0.294163,-0.00615907,0.00643841,0.538417,-0.00374209,0.0227586,0.0790226,-0.0500181,-0.0552064,-0.0515296
1403636585163555584,0.598374,-0.0672383,-0.796468,-0.0553711,-0.0224841,0.0223404,-0.392325,-0.00760472,0.00499056,0.526198,-0.00357341,0.0227856,0.0790428,-0.0518413,-0.0540071,-0.0519491
1403636585213555456,0.595639,-0.0686206,-0.798229,-0.0577594,-0.0195041,0.0362102,-0.472304,-0.00723832,0.00635662,0.508866,-0.00358005,0.0227106,0.079072,-0.0527832,-0.053978,-0.0501572
1403636585263555584,0.592733,-0.0679015,-0.80013,-0.0620321,-0.0175791,0.0463452,-0.510422,-0.00527167,0.00854933,0.488736,-0.00367423,0.0225551,0.0791087,-0.0534526,-0.054131,-0.047633
1403636585313555456,0.590004,-0.067051,-0.801947,-0.0654253,-0.010785,0.0597678,-0.541636,-0.00615421,0.0121605,0.464626,-0.00382571,0.0225842,0.079156,-0.0540941,-0.0544069,-0.0473861
1403636585363555584,0.587243,-0.0642224,-0.803906,-0.0689678,-0.000131788,0.0478218,-0.557339,-0.0052997,0.0141145,0.437311,-0.00381264,0.0224805,0.0791397,-0.0539549,-0.0541229,-0.0466232
1403636585413555456,0.584052,-0.0627079,-0.806223,-0.0704011,-0.000347625,0.0388449,-0.540222,-0.00448754,0.0160078,0.413944,-0.00390773,0.0225278,0.0792337,-0.0548359,-0.0536641,-0.0459295
1403636585463555584,0.580447,-0.0595482,-0.809222,-0.0685272,0.0408481,0.0237417,-0.544403,-0.00397766,0.0183284,0.38626,-0.00391843,0.022496,0.079148,-0.0549084,-0.0540655,-0.0463192
1403636585513555456,0.576176,-0.0571011,-0.81258,-0.0668896,0.0525897,0.0231741,-0.506909,-0.0019069,0.0195944,0.360606,-0.00385268,0.0225124,0.0791297,-0.0552523,-0.0543577,-0.046734
1403636585563555584,0.571743,-0.0531589,-0.816331,-0.0623583,0.103506,0.00678294,-0.464717,0.00210554,0.0202346,0.336748,-0.0037859,0.0225168,0.0791332,-0.0554005,-0.054562,-0.0465111
1403636585613555456,0.567076,-0.0497547,-0.820226,-0.0563837,0.112981,-0.00201661,-0.401923,0.00687802,0.0204744,0.314802,-0.00383323,0.0225366,0.0791513,-0.0553782,-0.0542673,-0.0466721
1403636585663555584,0.561948,-0.0478319,-0.824291,-0.0497089,0.127493,-0.0126089,-0.316155,0.0124681,0.020273,0.296652,-0.00387996,0.0225072,0.0792047,-0.0552279,-0.0539528,-0.0460123
1403636585713555456,0.556314,-0.0466868,-0.828556,-0.0427836,0.125354,-0.0101538,-0.249815,0.0203315,0.0179935,0.283153,-0.00376291,0.022495,0.0792067,-0.0553745,-0.0540391,-0.0451847
1403636585763555584,0.550152,-0.0469063,-0.832903,-0.0374839,0.10878,-0.016044,-0.166154,0.0236776,0.0182483,0.272266,-0.00376001,0.0224868,0.0792666,-0.0558324,-0.053867,-0.0461307
1403636585813555456,0.543855,-0.0479763,-0.837219,-0.0313636,0.112837,-0.0223083,-0.114023,0.030256,0.0165238,0.26523,-0.00357116,0.0224617,0.0792409,-0.056189,-0.05451,-0.0454439
1403636585863555584,0.536473,-0.0486196,-0.842105,-0.02629,0.0972078,-0.0200725,-0.0439958,0.0379143,0.0154026,0.264128,-0.0036674,0.0225319,0.0792903,-0.0587086,-0.0628732,-0.0497699
1403636585913555456,0.52874,-0.0498513,-0.84703,-0.0221339,0.0896124,-0.0192072,-0.0146565,0.0422897,0.0144698,0.264189,-0.00362777,0.0225519,0.0792965,-0.0591947,-0.0630407,-0.050079
1403636585963555584,0.519625,-0.0523068,-0.852544,-0.0205597,0.0613655,-0.00478965,0.000516212,0.0465091,0.0141411,0.264224,-0.00356717,0.0225814,0.0792744,-0.0594071,-0.0631229,-0.0505253
1403636586013555456,0.50916,-0.0563934,-0.858559,-0.0212933,0.0499687,-0.00557708,0.0144132,0.0484845,0.0144577,0.264436,-0.00362465,0.0225931,0.0792517,-0.0595991,-0.0632075,-0.0505561
1403636586063555584,0.498008,-0.0610941,-0.864627,-0.0259764,0.0395182,-0.00315888,0.0227479,0.0505629,0.0145561,0.265286,-0.00366101,0.0225882,0.0792875,-0.059576,-0.0628372,-0.0498245
1403636586113555456,0.488392,-0.066698,-0.869565,-0.0296956,0.0449721,-0.0405501,0.0352966,0.0532028,0.0132122,0.266773,-0.00364018,0.0225179,0.0792479,-0.0592615,-0.0627739,-0.0492115
1403636586163555584,0.480057,-0.0714589,-0.873692,-0.0331918,0.0401243,-0.0466983,0.0436994,0.0554768,0.0109824,0.269115,-0.00356269,0.0225516,0.0792161,-0.0619159,-0.0802449,-0.0556687
1403636586213555456,0.472397,-0.0750904,-0.877544,-0.0334423,0.0620596,-0.0554024,0.0323644,0.0584823,0.0082255,0.271726,-0.00353532,0.0225274,0.0791853,-0.0620957,-0.0805328,-0.0552245
