timestamp,landmark_id,u,v,size
1403638148295097088,65,278.478,177.784,12
1403638148295097088,17,292.544,179.304,12
1403638148295097088,11,515.114,192.727,12
1403638148295097088,18,271.743,195.731,12
1403638148295097088,14,420.609,196.814,12
1403638148295097088,28,194.588,195.648,12
1403638148295097088,15,440.739,198.896,12
1403638148295097088,19,331.129,200.771,12
1403638148295097088,29,231.146,200.33,12
1403638148295097088,21,339.89,201.346,12
1403638148295097088,22,344.683,201.413,12
1403638148295097088,23,454.111,202.474,12
1403638148295097088,25,396.54,204.588,12
1403638148295097088,24,411.365,204.816,12
1403638148295097088,31,284.498,210.881,12
1403638148295097088,32,275.19,212.545,12
1403638148295097088,33,342.149,217.855,12
1403638148295097088,34,177.509,218.535,12
1403638148295097088,37,325.687,223.101,12
1403638148295097088,41,308.614,228.465,12
1403638148295097088,39,367.556,227.978,12
1403638148295097088,42,359.975,229.201,12
1403638148295097088,43,422.375,229.094,12
1403638148295097088,44,161.84,229.132,12
1403638148295097088,45,353.458,230.248,12
1403638148295097088,46,376.223,230.74,12
1403638148295097088,66,353.016,231.601,12
1403638148295097088,47,421.446,232.978,12
1403638148295097088,48,344.619,233.651,12
1403638148295097088,49,199.815,235.056,12
1403638148295097088,50,262.708,235.419,12
1403638148295097088,52,282.94,236.81,12
1403638148295097088,53,222.761,237.849,12
1403638148295097088,54,200.843,238.231,12
1403638148295097088,55,436.787,239.681,12
1403638148295097088,56,449.641,239.864,12
1403638148295097088,57,222.139,242.22,12
1403638148295097088,67,235.803,253,12
1403638148295097088,68,256.111,256.873,12
1403638148295097088,58,609.496,258.278,12
1403638148295097088,59,613.438,258.874,12
1403638148295097088,60,548.381,260.659,12
1403638148295097088,69,460.341,266.159,12
1403638148295097088,70,469.619,266.512,12
1403638148295097088,71,350.469,266.922,12
1403638148295097088,72,377.35,270.475,12
1403638148295097088,73,194.773,272.585,12
1403638148295097088,74,214.164,275.858,12
1403638148295097088,75,430.123,277.163,12
1403638148295097088,76,437.823,276.211,12
1403638148295097088,77,435.742,278.137,12
1403638148295097088,78,443.563,279.123,12
1403638148295097088,79,217.615,281.488,12
1403638148295097088,80,489.717,280.981,12
1403638148295097088,81,667.686,283.763,12
1403638148295097088,82,524.333,285.555,12
1403638148295097088,83,437.734,290.676,12
1403638148295097088,84,464.739,293.755,12
1403638148295097088,85,467.62,294.175,12
1403638148295097088,86,584.646,303.708,12
1403638148295097088,87,589.069,306.234,12
1403638148295097088,88,609.488,312.349,12
1403638148295097088,89,617.219,317.889,12
1403638148395097088,62,316.77,117.837,12
1403638148395097088,27,350.716,118.856,12
1403638148395097088,63,346.729,119.847,12
1403638148395097088,2,319.021,121.177,12
1403638148395097088,1,341.264,122.201,12
1403638148395097088,3,352.728,122.196,12
1403638148395097088,90,478.259,123.586,12
1403638148395097088,9,429.303,125.511,12
1403638148395097088,4,299.16,140.357,12
1403638148395097088,5,291.389,143.262,12
1403638148395097088,6,314.963,144.078,12
1403638148395097088,7,302.224,145.842,12
1403638148395097088,64,293.264,146.872,12
1403638148395097088,13,451.371,154.822,12
1403638148395097088,8,283.659,181.359,12
1403638148395097088,17,295.761,182.196,12
1403638148395097088,10,502.538,194.758,12
1403638148395097088,11,518.78,196.004,12
1403638148395097088,18,274.755,199.277,12
1403638148395097088,28,197.939,198.525,12
1403638148395097088,14,423.402,200.256,12
1403638148395097088,91,309.67,202.665,12
1403638148395097088,19,334.189,203.75,12
1403638148395097088,21,343.268,204.338,12
1403638148395097088,15,443.495,202.91,12
1403638148395097088,29,234.314,203.264,12
1403638148395097088,22,347.646,204.341,12
1403638148395097088,23,456.982,205.749,12
1403638148395097088,25,399.415,208.034,12
1403638148395097088,24,414.398,207.934,12
1403638148395097088,30,281.003,213.594,12
1403638148395097088,31,287.67,214.101,12
1403638148395097088,32,278.128,215.851,12
1403638148395097088,33,345.194,220.934,12
1403638148395097088,34,181.076,221.17,12
1403638148395097088,37,328.46,226.278,12
1403638148395097088,35,331.376,226.255,12
1403638148395097088,36,404.108,226.107,12
1403638148395097088,38,335.844,226.526,12
1403638148395097088,40,408.6,230.753,12
1403638148395097088,41,311.592,231.776,12
1403638148395097088,39,370.421,231.104,12
1403638148395097088,45,356.331,233.238,12
1403638148395097088,42,362.778,232.575,12
1403638148395097088,43,425.223,232.718,12
1403638148395097088,44,165.812,233.017,12
1403638148395097088,46,379.029,233.925,12
1403638148395097088,92,387.041,235.698,12
1403638148395097088,47,424.464,236.872,12
1403638148395097088,48,347.258,236.863,12
1403638148395097088,49,203.203,239.576,12
1403638148395097088,50,265.781,239.908,12
1403638148395097088,93,278.638,240.321,12
1403638148395097088,52,285.731,241.194,12
1403638148395097088,53,226.06,241.983,12
1403638148395097088,54,203.899,242.721,12
1403638148395097088,56,452.347,243.268,12
1403638148395097088,94,315.778,244.994,12
1403638148395097088,57,225.365,246.953,12
1403638148395097088,95,246.822,252.931,12
1403638148395097088,96,230.067,257.171,12
1403638148395097088,67,239.321,257.34,12
1403638148395097088,68,259.318,261.391,12
1403638148395097088,58,613.224,263.029,12
1403638148395097088,97,186.7,263.411,12
1403638148395097088,59,616.269,264.026,12
1403638148395097088,60,551.577,264.932,12
1403638148395097088,71,353.26,270.061,12
1403638148395097088,69,462.571,269.839,12
1403638148395097088,72,380.224,273.818,12
1403638148395097088,73,197.896,277.31,12
1403638148395097088,61,611.521,278.392,12
1403638148395097088,98,229.026,280.965,12
1403638148395097088,76,440.64,280.224,12
1403638148395097088,74,216.669,281.48,12
1403638148395097088,75,432.871,280.987,12
1403638148395097088,99,489.444,281.421,12
1403638148395097088,80,492.832,284.949,12
1403638148395097088,81,670.978,288.461,12
1403638148395097088,79,220.724,286.47,12
1403638148395097088,100,218.487,287.463,12
1403638148395097088,101,665.267,291.774,12
1403638148395097088,82,527.391,289.918,12
1403638148395097088,102,207.308,290.586,12
1403638148395097088,83,440.416,294.648,12
1403638148395097088,84,467.693,297.749,12
1403638148395097088,85,470.443,298.24,12
1403638148395097088,103,591.919,306.13,12
1403638148395097088,86,587.553,308.103,12
1403638148395097088,87,592.17,311.107,12
1403638148395097088,88,612.589,318.326,12
1403638148395097088,104,473.368,317.376,12
1403638148395097088,89,620.446,324.078,12
1403638148395097088,105,467.36,321.684,12
1403638148395097088,106,474.065,321.356,12
1403638148395097088,107,592.006,327.82,12
1403638148395097088,108,463.689,323.476,12
1403638148395097088,109,475.142,323.932,12
1403638148395097088,110,446.284,326.668,12
1403638148395097088,111,454.645,329.573,12
1403638148395097088,112,465.18,331.798,12
1403638148395097088,113,455.054,332.988,12
1403638148395097088,114,448.522,335.772,12
1403638148395097088,115,449.792,342.116,12
1403638148395097088,116,428.26,356.398,12
1403638148395097088,117,435.337,358.214,12
1403638149145096960,62,332.012,111.298,12
1403638149145096960,118,344.364,115.365,12
1403638149145096960,119,328.929,116.893,12
1403638149145096960,120,324.592,123.172,12
1403638149145096960,121,484.719,125.251,12
1403638149145096960,4,314.222,133.909,12
1403638149145096960,5,305.646,136.572,12
1403638149145096960,6,329.805,137.87,12
1403638149145096960,7,316.885,139.191,12
1403638149145096960,64,307.686,140.666,12
1403638149145096960,122,324.345,140.992,12
1403638149145096960,123,312.562,142.392,12
1403638149145096960,124,321.304,142.14,12
1403638149145096960,65,296.428,173.79,12
1403638149145096960,125,321.803,178.268,12
1403638149145096960,126,331.507,179.827,12
1403638149145096960,127,316.258,180.281,12
1403638149145096960,128,318.921,181.257,12
1403638149145096960,129,498.817,179.419,12
1403638149145096960,130,503.29,181.198,12
1403638149145096960,131,331.951,183.777,12
1403638149145096960,132,604.696,180.339,12
1403638149145096960,133,497.139,186.448,12
1403638149145096960,134,319.714,188.369,12
1403638149145096960,135,326.837,188.502,12
1403638149145096960,18,288.405,192.901,12
1403638149145096960,136,517.291,190.998,12
1403638149145096960,28,211.932,191.421,12
1403638149145096960,137,319.993,193.798,12
1403638149145096960,10,518.927,192.688,12
1403638149145096960,11,535.16,192.834,12
1403638149145096960,138,319.29,196.275,12
1403638149145096960,29,247.886,195.81,12
1403638149145096960,19,347.973,198.039,12
1403638149145096960,91,323.499,197.691,12
1403638149145096960,20,349.669,198.384,12
1403638149145096960,21,357.054,198.838,12
1403638149145096960,22,361.45,199.067,12
1403638149145096960,15,459.082,199.912,12
1403638149145096960,139,235.278,200.805,12
1403638149145096960,140,259.763,200.868,12
1403638149145096960,141,301.694,202.237,12
1403638149145096960,142,344.853,202.919,12
1403638149145096960,23,472.27,202.92,12
1403638149145096960,26,425.468,205.647,12
1403638149145096960,30,293.933,208.112,12
1403638149145096960,143,344.804,209.177,12
1403638149145096960,31,300.837,209.78,12
1403638149145096960,32,291.811,210.571,12
1403638149145096960,34,194.881,213.246,12
1403638149145096960,33,358.928,215.971,12
1403638149145096960,37,341.95,221.358,12
1403638149145096960,35,344.958,221.398,12
1403638149145096960,36,417.963,222.61,12
1403638149145096960,144,334.847,226.208,12
1403638149145096960,41,324.763,226.973,12
1403638149145096960,145,340.191,227.149,12
1403638149145096960,40,423.565,227.082,12
1403638149145096960,146,353.084,228.922,12
1403638149145096960,147,340.049,228.895,12
1403638149145096960,45,369.823,228.563,12
1403638149145096960,42,376.195,228.664,12
1403638149145096960,148,392.907,230.017,12
1403638149145096960,43,439.481,229.863,12
1403638149145096960,48,360.588,232.214,12
1403638149145096960,149,363.614,231.499,12
1403638149145096960,150,369.6,231.61,12
1403638149145096960,92,400.487,232.189,12
1403638149145096960,151,424.145,233.778,12
1403638149145096960,47,438.609,233.779,12
1403638149145096960,49,217.246,237.027,12
1403638149145096960,94,328.806,240.061,12
1403638149145096960,55,453.924,240.51,12
1403638149145096960,56,466.775,240.893,12
1403638149145096960,152,399.868,250.086,12
1403638149145096960,153,385.616,253.568,12
1403638149145096960,154,337.29,256.118,12
1403638149145096960,155,430.427,257.636,12
1403638149145096960,156,404.738,265.338,12
1403638149145096960,157,494.424,264.849,12
1403638149145096960,60,567.48,265.33,12
1403638149145096960,58,630.573,266.491,12
1403638149145096960,59,635.624,267.41,12
1403638149145096960,158,450.427,269.722,12
1403638149145096960,159,461.381,270.392,12
1403638149145096960,99,503.486,279.964,12
1403638149145096960,160,506.411,284.986,12
1403638149145096960,161,505.761,290.105,12
1403638149145096960,82,542.215,290.784,12
1403638149145096960,162,486.022,292.519,12
1403638149145096960,83,453.72,293.482,12
1403638149145096960,163,467.227,295.704,12
1403638149145096960,84,481.326,296.867,12
1403638149145096960,85,484.067,297.599,12
1403638149145096960,103,608.855,309.512,12
1403638149145096960,86,604.298,310.988,12
1403638149145096960,164,670.029,316.687,12
1403638149145096960,106,487.403,320.879,12
1403638149145096960,88,630.843,325.466,12
1403638149145096960,109,488.14,324.41,12
1403638149145096960,89,639.125,332.138,12
1403638149145096960,107,608.499,332.798,12
1403638149145096960,110,459.371,328.388,12
1403638149145096960,111,468.273,331.262,12
1403638149145096960,165,528,341.22,12
1403638149145096960,115,462.558,344.389,12
1403638149145096960,166,606.907,356.181,12
1403638149145096960,167,443.633,350.169,12
1403638149145096960,116,439.918,355.756,12
1403638149145096960,117,447.018,357.419,12
1403638149145096960,168,671.044,374.929,12
1403638149145096960,169,437.573,365.025,12
1403638149145096960,170,440.525,364.768,12
1403638149145096960,171,441.732,378.747,12
1403638149145096960,172,449.917,386.694,12
1403638150895097088,119,410.613,114.454,12
1403638150895097088,118,427.544,113.637,12
1403638150895097088,173,400.062,116.519,12
1403638150895097088,174,436.818,115.528,12
1403638150895097088,175,440.74,116.147,12
1403638150895097088,120,405.292,120.521,12
1403638150895097088,176,411.049,121.527,12
1403638150895097088,177,392.616,131.166,12
1403638150895097088,178,399.843,132.683,12
1403638150895097088,6,409.497,135.923,12
1403638150895097088,121,582.309,128.912,12
1403638150895097088,7,396.507,137.384,12
1403638150895097088,123,391.572,140.211,12
1403638150895097088,122,404.192,139.183,12
1403638150895097088,124,400.683,140.338,12
1403638150895097088,179,392.53,153.518,12
1403638150895097088,180,388.298,169.943,12
1403638150895097088,65,372.8,171.177,12
1403638150895097088,181,389.269,175.717,12
1403638150895097088,182,314.331,176.514,12
1403638150895097088,125,398.701,178.102,12
1403638150895097088,127,392.824,179.493,12
1403638150895097088,128,395.844,180.566,12
1403638150895097088,126,408.669,179.645,12
1403638150895097088,183,336.387,186.874,12
1403638150895097088,134,396.171,188.233,12
1403638150895097088,135,403.555,188.703,12
1403638150895097088,184,406.214,192.633,12
1403638150895097088,137,396.849,193.851,12
1403638150895097088,185,393.121,195.752,12
1403638150895097088,130,598.588,191.068,12
1403638150895097088,138,396.169,197.555,12
1403638150895097088,91,400.186,198.672,12
1403638150895097088,19,423.424,198.965,12
1403638150895097088,21,432.986,200.216,12
1403638150895097088,22,438.354,200.898,12
1403638150895097088,141,378.475,202.706,12
1403638150895097088,142,420.713,203.375,12
1403638150895097088,136,611.182,200.069,12
1403638150895097088,10,613.948,201.849,12
1403638150895097088,11,632.975,203.164,12
1403638150895097088,186,386.559,209.956,12
1403638150895097088,143,420.041,210.348,12
1403638150895097088,32,367.474,210.777,12
1403638150895097088,187,353.348,213.978,12
1403638150895097088,23,560.048,212.374,12
1403638150895097088,188,361.589,220.066,12
1403638150895097088,189,418.002,224.15,12
1403638150895097088,144,410.154,228.941,12
1403638150895097088,41,400.702,229.614,12
1403638150895097088,145,416.101,230.159,12
1403638150895097088,190,499.305,230.096,12
1403638150895097088,147,415.62,231.925,12
1403638150895097088,146,429.657,232.92,12
1403638150895097088,149,441.162,236.101,12
1403638150895097088,48,436.901,236.736,12
1403638150895097088,148,472.004,237.729,12
1403638150895097088,191,518.341,246.643,12
1403638150895097088,152,478.629,258.766,12
1403638150895097088,153,462.194,261.128,12
1403638150895097088,156,481.934,274.441,12
1403638150895097088,192,486.912,275.23,12
1403638150895097088,157,581.704,281.103,12
1403638150895097088,193,589.787,282.316,12
1403638150895097088,159,544.442,284.968,12
1403638150895097088,99,590.556,298.146,12
1403638150895097088,162,572.19,311.849,12
1403638150895097088,84,566.494,315.749,12
1403638150895097088,85,569.623,316.899,12
1403638150895097088,194,414.518,367.967,12
1403638150895097088,195,406.562,372.856,12
1403638150895097088,196,413.887,376.755,12
1403638151345096960,120,491.586,138.639,12
1403638151345096960,176,497.563,139.571,12
1403638151345096960,178,484.24,151.24,12
1403638151345096960,123,475.395,158.008,12
1403638151345096960,180,469.724,188.943,12
1403638151345096960,181,469.812,194.875,12
1403638151345096960,128,477.345,200.153,12
1403638151345096960,126,490.834,200.128,12
1403638151345096960,183,414.525,203.141,12
1403638151345096960,135,485.023,208.9,12
1403638151345096960,184,487.362,213.011,12
1403638151345096960,185,473.137,215.486,12
1403638151345096960,138,476.503,218.18,12
1403638151345096960,91,480.639,219.469,12
1403638151345096960,141,458.048,222.463,12
1403638151345096960,21,514.827,222.72,12
1403638151345096960,189,497.869,246.819,12
1403638151345096960,144,489.412,251.059,12
1403638151345096960,41,479.182,251.6,12
1403638151345096960,190,588.102,259.378,12
1403638151345096960,48,518.063,261.253,12
1403638151345096960,191,608.915,278.266,12
1403638151345096960,152,563.181,287.936,12
1403638151345096960,156,565.173,304.657,12
1403638151345096960,192,570.826,306.221,12
1403638151345096960,194,491.428,401.934,12
1403638151345096960,195,483.334,405.827,12
1403638151345096960,196,490.36,411.325,12
1403638155045096960,197,144.398,57.3616,12
1403638155045096960,198,125.644,74.4839,12
1403638155045096960,199,184.336,86.8811,12
1403638155045096960,200,184.214,94.4059,12
1403638155045096960,201,82.037,93.2711,12
1403638155045096960,202,98.7289,93.6927,12
1403638155045096960,203,86.9473,94.6012,12
1403638155045096960,204,110.847,97.8749,12
1403638155045096960,205,77.6729,96.118,12
1403638155045096960,206,116.717,99.8862,12
1403638155045096960,207,122.586,125.697,12
1403638155045096960,208,126.301,129.015,12
1403638155045096960,209,123.182,133.336,12
1403638155045096960,210,129.053,140.097,12
1403638155045096960,211,152.719,144.337,12
1403638155045096960,212,131.318,147.052,12
1403638155045096960,213,132.214,149.632,12
1403638155045096960,214,160.6,153.073,12
1403638155045096960,215,143.705,157.584,12
1403638155045096960,216,126.324,157.674,12
1403638155045096960,217,127.779,162.725,12
1403638155045096960,218,144.175,172.563,12
1403638155045096960,219,136.105,243.04,12
1403638155045096960,220,130.063,249.269,12
1403638155695097088,197,254.594,97.3065,12
1403638155695097088,198,235.857,113.808,12
1403638155695097088,199,288.698,124.222,12
1403638155695097088,200,288.036,131.416,12
1403638155695097088,201,196.895,132.101,12
1403638155695097088,202,211.732,132.53,12
1403638155695097088,221,120.485,126.702,12
1403638155695097088,203,201.156,133.002,12
1403638155695097088,222,204.552,134.332,12
1403638155695097088,205,193.471,135.237,12
1403638155695097088,204,222.023,135.966,12
1403638155695097088,223,188.731,137.214,12
1403638155695097088,206,226.461,138.337,12
1403638155695097088,224,148.244,146.812,12
1403638155695097088,207,230.359,161.961,12
1403638155695097088,208,233.813,164.979,12
1403638155695097088,209,230.43,169.321,12
1403638155695097088,210,235.658,175.67,12
1403638155695097088,225,190.64,176.23,12
1403638155695097088,211,256.621,179.334,12
1403638155695097088,212,236.5,182.08,12
1403638155695097088,213,237.241,184.588,12
1403638155695097088,214,262.854,187.816,12
1403638155695097088,226,191.851,188.029,12
1403638155695097088,216,231.803,191.802,12
1403638155695097088,215,247.13,191.934,12
1403638155695097088,217,232.962,196.927,12
1403638155695097088,218,247.479,206.452,12
1403638155695097088,219,236.349,274.954,12
1403638155695097088,220,230.872,280.722,12
1403638156245096960,197,407.275,63.8727,12
1403638156245096960,198,386.669,81.7755,12
1403638156245096960,199,440.546,90.685,12
1403638156245096960,221,280.819,97.773,12
1403638156245096960,200,439.63,98.4832,12
1403638156245096960,201,349.02,100.899,12
1403638156245096960,203,352.387,101.906,12
1403638156245096960,202,362.456,101.383,12
1403638156245096960,222,355.536,103.102,12
1403638156245096960,205,345.18,104.003,12
1403638156245096960,204,372.558,104.42,12
1403638156245096960,223,340.512,106.335,12
1403638156245096960,206,376.84,106.546,12
1403638156245096960,224,303.456,116.295,12
1403638156245096960,207,379.265,131.06,12
1403638156245096960,208,382.398,133.849,12
1403638156245096960,209,378.8,138.397,12
1403638156245096960,210,383.236,144.793,12
1403638156245096960,225,340.635,144.964,12
1403638156245096960,211,404.195,148.598,12
1403638156245096960,212,384.131,151.033,12
1403638156245096960,213,384.46,153.771,12
1403638156245096960,226,341.119,156.962,12
1403638156245096960,214,409.5,157.623,12
1403638156245096960,216,378.891,161.313,12
1403638156245096960,215,393.554,161.297,12
1403638156245096960,217,379.825,166.035,12
1403638156245096960,218,392.941,175.979,12
1403638156245096960,227,93.152,195.766,12
1403638156245096960,219,379.93,244.175,12
1403638156245096960,220,374.026,249.711,12
1403638157245096960,221,338.119,72.1148,12
1403638157245096960,201,410.021,75.0223,12
1403638157245096960,202,425.411,75.0678,12
1403638157245096960,222,417.147,77.2283,12
1403638157245096960,204,435.325,79.2988,12
1403638157245096960,223,400.486,80.9231,12
1403638157245096960,206,442.014,81.2846,12
1403638157245096960,224,360.78,91.9703,12
1403638157245096960,207,442.649,107.646,12
1403638157245096960,208,445.796,110.815,12
1403638157245096960,225,399.787,123.248,12
1403638157245096960,211,469.262,127.362,12
1403638157245096960,212,447.17,129.663,12
1403638157245096960,226,399.995,136.61,12
1403638157245096960,216,440.996,140.842,12
1403638157245096960,227,145.114,177.826,12
1403638158245096960,201,565.201,113.13,12
1403638158245096960,207,602.673,152.03,12
1403638158245096960,208,606.05,155.54,12
1403638158245096960,225,546.823,167.663,12
1403638158245096960,212,605.22,176.629,12
1403638158245096960,216,596.157,189.864,12
1403638158245096960,227,270.367,208.41,12
1403638159595097088,228,537.217,114.308,12
1403638159595097088,229,552.597,114.349,12
1403638159595097088,230,660.413,183.543,12
1403638159595097088,231,507.725,203.59,12
1403638159595097088,232,620.43,201.014,12
1403638159595097088,233,593.244,204.86,12
1403638159595097088,234,665.466,211.773,12
1403638159595097088,235,589.046,219.2,12
1403638159595097088,236,508.363,223.681,12
1403638159595097088,237,655.452,220.854,12
1403638159595097088,238,647.307,223.422,12
1403638159595097088,239,591.262,227.95,12
1403638159595097088,240,654.762,227.352,12
1403638159595097088,241,587.7,234.916,12
1403638159595097088,242,508.016,238.086,12
1403638159595097088,243,645.079,238.809,12
1403638159595097088,244,586.573,241.063,12
1403638159595097088,245,652.094,242.623,12
1403638160695097088,246,502.703,88.1991,12
1403638160695097088,247,511.184,91.3623,12
1403638160695097088,248,540.934,92.8068,12
1403638160695097088,249,512.824,94.9054,12
1403638160695097088,228,544.163,116.614,12
1403638160695097088,229,561.731,118.113,12
1403638160695097088,230,670.418,206.493,12
1403638160695097088,231,502.869,215.257,12
1403638160695097088,232,624.751,222.797,12
1403638160695097088,233,595.179,224.38,12
1403638160695097088,250,502.903,230.323,12
1403638160695097088,251,514.481,231.683,12
1403638160695097088,252,521.098,232.142,12
1403638160695097088,253,660.241,230.932,12
1403638160695097088,236,502.434,235.975,12
1403638160695097088,254,520.258,237.829,12
1403638160695097088,234,672.194,238.079,12
1403638160695097088,235,588.962,239.15,12
1403638160695097088,237,659.883,247.207,12
1403638160695097088,239,590.23,248.23,12
1403638160695097088,238,650.936,248.858,12
1403638160695097088,242,500.249,251.111,12
1403638160695097088,240,658.226,253.589,12
1403638160695097088,241,585.576,255.243,12
1403638160695097088,255,585.483,258.586,12
1403638160695097088,244,584.308,261.207,12
1403638160695097088,243,646.672,265.32,12
1403638160695097088,256,566.143,265.833,12
1403638160695097088,245,653.442,269.266,12
1403638161295097088,247,409.877,143.027,12
1403638161295097088,228,445.152,162.653,12
1403638161295097088,229,460.675,163.44,12
1403638161295097088,230,567.253,242.611,12
1403638161295097088,231,414.758,263.677,12
1403638161295097088,234,573.308,272.526,12
1403638161295097088,237,564.201,282.307,12
1403638161295097088,236,418.228,283.478,12
1403638161295097088,240,563.359,287.592,12
1403638161295097088,239,502.735,288.272,12
1403638161295097088,255,499.374,298.299,12
1403638161295097088,245,561.238,303.085,12
1403638162395097088,257,341.871,148.175,12
1403638162395097088,258,273.862,151.729,12
1403638162395097088,249,276.835,155.78,12
1403638162395097088,259,423.967,203.15,12
1403638162395097088,260,430.937,204.529,12
1403638162395097088,261,433.564,204.552,12
1403638162395097088,262,420.326,206.742,12
1403638162395097088,230,448.729,240.931,12
1403638162395097088,263,449.742,253.842,12
1403638162395097088,232,413.301,264.015,12
1403638162395097088,253,445.29,265.553,12
1403638162395097088,233,387.388,270.646,12
1403638162395097088,264,444.769,271.528,12
