timestamp,landmark_id,u,v,size
1403638539677829376,154,373.729,261.936,12
1403638539677829376,155,604.769,264.082,12
1403638539677829376,156,312.086,265.626,12
1403638539677829376,157,193.13,267.707,12
1403638539677829376,158,604.732,268.76,12
1403638539677829376,159,214.977,268.779,12
1403638539677829376,160,426.79,268.45,12
1403638539677829376,161,220.675,270.617,12
1403638539677829376,162,660.699,272.873,12
1403638539677829376,163,212.579,271.573,12
1403638539677829376,164,215.317,270.677,12
1403638539677829376,165,486.369,271.691,12
1403638539677829376,166,166.651,273.23,12
1403638539677829376,167,207.423,275.938,12
1403638539677829376,168,217.22,276.859,12
1403638539677829376,169,520.716,276.173,12
1403638539677829376,170,207.211,278.019,12
1403638539677829376,171,203.246,280.39,12
1403638539677829376,172,675.65,284.543,12
1403638539677829376,173,434.472,282.116,12
1403638539677829376,174,461.367,284.712,12
1403638539677829376,175,201.014,285.549,12
1403638539677829376,176,464.16,285.156,12
1403638539677829376,177,682.843,291.781,12
1403638539677829376,178,197.289,289.784,12
1403638539677829376,179,580.281,293.736,12
1403638539677829376,180,585.423,296.188,12
1403638539677829376,181,189.361,298.028,12
1403638539677829376,182,184.087,299.671,12
1403638539677829376,183,187.102,301.494,12
1403638539677829376,184,701.301,305.529,12
1403638539677829376,185,606.529,303.081,12
1403638539677829376,186,467.28,304.381,12
1403638539677829376,187,440.46,308.237,12
1403638539677829376,188,468.078,308.097,12
1403638539677829376,189,455.243,309.309,12
1403638539677829376,190,585.22,313.203,12
1403638539677829376,191,702.562,317.337,12
1403638539677829376,192,469.094,311.087,12
1403638539677829376,193,441.656,313.73,12
1403638539677829376,194,468.331,314.749,12
1403638539677829376,195,449.745,316.508,12
1403638539677829376,196,460.777,318.567,12
1403638539677829376,197,450.729,319.975,12
1403638539677829376,198,444.341,322.488,12
1403638539677829376,199,571.006,331.147,12
1403638539677829376,200,445.841,329.361,12
1403638539677829376,201,471.064,329.135,12
1403638539677829376,202,426.923,338.332,12
1403638539977829376,203,311.016,92.2206,12
1403638539977829376,104,346.213,93.0527,12
1403638539977829376,2,312.669,95.8361,12
1403638539977829376,3,347.617,96.2834,12
1403638539977829376,31,426.124,99.8838,12
1403638539977829376,4,442.457,100.388,12
1403638539977829376,5,468.155,101.813,12
1403638539977829376,7,285.2,118.38,12
1403638539977829376,8,309.325,119.197,12
1403638539977829376,10,448.195,134.208,12
1403638539977829376,11,290.113,158.276,12
1403638539977829376,33,499.543,170.459,12
1403638539977829376,20,420.345,176.92,12
1403638539977829376,36,191.091,175.96,12
1403638539977829376,22,440.615,178.731,12
1403638539977829376,37,329.268,180.195,12
1403638539977829376,38,331.411,180.492,12
1403638539977829376,39,338.235,180.866,12
1403638539977829376,41,227.656,179.914,12
1403638539977829376,40,342.819,180.705,12
1403638539977829376,24,408.454,182.263,12
1403638539977829376,42,395.679,184.707,12
1403638539977829376,25,411.358,184.633,12
1403638539977829376,45,284.746,191.245,12
1403638539977829376,47,273.463,193.406,12
1403638539977829376,112,286.694,194.613,12
1403638539977829376,50,340.983,197.668,12
1403638539977829376,51,362.815,199.777,12
1403638539977829376,53,173.96,198.742,12
1403638539977829376,52,361.393,200.065,12
1403638539977829376,113,258.804,201.598,12
1403638539977829376,114,400.85,202.674,12
1403638539977829376,117,331.789,203.461,12
1403638539977829376,55,359.021,204.194,12
1403638539977829376,118,168.905,203.573,12
1403638539977829376,59,405.266,207.344,12
1403638539977829376,58,366.732,207.964,12
1403638539977829376,63,307.359,209.035,12
1403638539977829376,66,352.389,210.244,12
1403638539977829376,64,358.991,209.501,12
1403638539977829376,204,406.992,211.633,12
1403638539977829376,205,244.258,211.279,12
1403638539977829376,72,421.274,213.138,12
1403638539977829376,124,161.356,212.281,12
1403638539977829376,206,195.491,212.112,12
1403638539977829376,207,235.271,213.315,12
1403638539977829376,69,204.673,214.633,12
1403638539977829376,125,220.539,214.958,12
1403638539977829376,74,263.18,218.764,12
1403638539977829376,73,199.645,218.978,12
1403638539977829376,75,283.856,219.793,12
1403638539977829376,78,436.384,219.595,12
1403638539977829376,79,446.261,219.851,12
1403638539977829376,80,449.108,219.82,12
1403638539977829376,76,223.391,221.544,12
1403638539977829376,129,162.961,221.422,12
1403638539977829376,77,200.573,222.328,12
1403638539977829376,130,210.598,223.113,12
1403638539977829376,131,163.798,223.06,12
1403638539977829376,81,678.189,222.111,12
1403638539977829376,82,222.672,226.464,12
1403638539977829376,83,244.669,232.398,12
1403638539977829376,84,694.072,231.711,12
1403638539977829376,133,160.123,236.954,12
1403638539977829376,134,228.209,236.686,12
1403638539977829376,132,149.948,237.505,12
1403638539977829376,137,156.614,238.028,12
1403638539977829376,135,237.108,237.104,12
1403638539977829376,208,320.717,237.918,12
1403638539977829376,87,702.358,237.56,12
1403638539977829376,89,598.559,239.497,12
1403638539977829376,138,101.704,240.365,12
1403638539977829376,141,257.678,241.182,12
1403638539977829376,90,613.483,240.028,12
1403638539977829376,143,98.1952,243.38,12
1403638539977829376,144,155.609,243.271,12
1403638539977829376,145,184.189,243.718,12
1403638539977829376,149,459.575,246.349,12
1403638539977829376,146,148.709,246.937,12
1403638539977829376,151,350.142,247.468,12
1403638539977829376,209,469.493,246.581,12
1403638539977829376,147,93.3354,247.934,12
1403638539977829376,153,156.333,251.823,12
1403638539977829376,210,160.508,250.516,12
1403638539977829376,152,196.579,251.169,12
1403638539977829376,154,376.794,250.617,12
1403638539977829376,156,315.244,254.304,12
1403638539977829376,157,195.937,257.95,12
1403638539977829376,160,429.89,257.872,12
1403638539977829376,211,437.481,257.763,12
1403638539977829376,158,609.447,259.36,12
1403638539977829376,159,217.037,259.261,12
1403638539977829376,212,443.384,259.259,12
1403638539977829376,163,215.6,262.416,12
1403638539977829376,164,218.677,260.339,12
1403638539977829376,161,223.72,261.248,12
1403638539977829376,165,489.487,261.565,12
1403638539977829376,213,216.471,263.443,12
1403638539977829376,162,665.961,263.578,12
1403638539977829376,166,169.497,263.572,12
1403638539977829376,214,659.815,266.842,12
1403638539977829376,167,210.322,266.582,12
1403638539977829376,168,220.816,267.538,12
1403638539977829376,169,524.019,266.242,12
1403638539977829376,170,209.709,268.672,12
1403638539977829376,171,206.458,271.13,12
1403638539977829376,173,437.622,271.529,12
1403638539977829376,172,680.136,275.255,12
1403638539977829376,174,464.489,274.062,12
1403638539977829376,176,467.352,274.559,12
1403638539977829376,175,203.993,276.623,12
1403638539977829376,177,687.323,282.663,12
1403638539977829376,215,588.475,282.343,12
1403638539977829376,179,584.111,284.39,12
1403638539977829376,180,588.505,287.106,12
1403638539977829376,181,192.809,289.728,12
1403638539977829376,182,187.056,291.076,12
1403638539977829376,183,190.395,292.794,12
1403638539977829376,185,610.83,295.229,12
1403638539977829376,184,705.656,297.235,12
1403638539977829376,186,469.704,293.749,12
1403638539977829376,216,467.545,296.908,12
1403638539977829376,188,471.015,297.77,12
1403638539977829376,187,443.283,298.514,12
1403638539977829376,217,465.299,299.176,12
1403638539977829376,192,472.021,300.665,12
1403638539977829376,190,588.805,303.774,12
1403638539977829376,191,706.713,308.507,12
1403638539977829376,193,445.121,304.175,12
1403638539977829376,194,471.193,304.541,12
1403638539977829376,195,452.853,306.72,12
1403638539977829376,196,463.735,308.952,12
1403638539977829376,197,453.705,310.103,12
1403638539977829376,198,447.31,312.954,12
1403638539977829376,199,574.223,322.205,12
1403638539977829376,200,448.424,319.558,12
1403638539977829376,201,473.702,319.612,12
1403638539977829376,218,449.79,319.814,12
1403638539977829376,219,186.392,324.893,12
1403638539977829376,202,429.848,327.75,12
1403638539977829376,220,425.82,333.048,12
1403638539977829376,221,655.522,342.322,12
1403638539977829376,222,432.816,334.551,12
1403638539977829376,223,371.812,334.866,12
1403638539977829376,224,333.606,338.374,12
1403638539977829376,225,285.196,344.403,12
1403638539977829376,226,317.981,343.778,12
1403638539977829376,227,428.117,354.903,12
1403638540327829504,228,585.267,56.4599,12
1403638540327829504,102,305.728,88.7423,12
1403638540327829504,203,312.003,88.5114,12
1403638540327829504,104,347.767,89.9877,12
1403638540327829504,2,314.602,92.5545,12
1403638540327829504,3,349.527,93.5833,12
1403638540327829504,229,309.832,94.7744,12
1403638540327829504,31,429.032,97.5468,12
1403638540327829504,4,445.453,97.8159,12
1403638540327829504,230,459.712,99.012,12
1403638540327829504,5,471.291,99.536,12
1403638540327829504,7,286.319,115.362,12
1403638540327829504,8,310.941,116.249,12
1403638540327829504,107,288.148,119.299,12
1403638540327829504,231,491.67,116.911,12
1403638540327829504,232,293.631,121.265,12
1403638540327829504,233,529.048,121.035,12
1403638540327829504,234,191.334,123.783,12
1403638540327829504,235,449.856,127.507,12
1403638540327829504,10,450.784,132.196,12
1403638540327829504,236,292.482,152.387,12
1403638540327829504,11,291.041,155.308,12
1403638540327829504,237,482.508,156.631,12
1403638540327829504,238,297.796,160.216,12
1403638540327829504,239,313.457,159.486,12
1403638540327829504,240,562.324,157.006,12
1403638540327829504,32,585.241,156.697,12
1403638540327829504,241,309.424,168.216,12
1403638540327829504,33,501.467,168.498,12
1403638540327829504,242,309.233,171.193,12
1403638540327829504,34,305.51,172.043,12
1403638540327829504,20,422.449,175.258,12
1403638540327829504,36,191.252,172.79,12
1403638540327829504,243,301.945,176.019,12
1403638540327829504,109,230.897,175.453,12
1403638540327829504,22,442.703,177.646,12
1403638540327829504,37,329.854,177.874,12
1403638540327829504,38,332.427,178.261,12
1403638540327829504,39,339.793,178.575,12
1403638540327829504,40,344.407,178.676,12
1403638540327829504,41,228.418,177.179,12
1403638540327829504,24,410.403,180.48,12
1403638540327829504,42,397.675,182.778,12
1403638540327829504,244,409.509,183.929,12
1403638540327829504,25,412.203,183.04,12
1403638540327829504,245,264.936,187.016,12
1403638540327829504,246,327.609,189.279,12
1403638540327829504,45,285.418,189.261,12
1403638540327829504,47,274.127,191.218,12
1403638540327829504,48,283.32,192.46,12
1403638540327829504,112,287.521,192.913,12
1403638540327829504,50,342.128,195.717,12
1403638540327829504,51,364.248,197.992,12
1403638540327829504,53,173.815,196.048,12
1403638540327829504,115,325.781,201.792,12
1403638540327829504,116,328.395,201.716,12
1403638540327829504,117,332.859,201.737,12
1403638540327829504,114,402.544,201.26,12
1403638540327829504,118,169.092,200.978,12
1403638540327829504,55,360.661,202.51,12
1403638540327829504,59,407.264,205.966,12
1403638540327829504,63,308.228,207.247,12
1403638540327829504,247,318.173,206.518,12
1403638540327829504,64,360.366,207.797,12
1403638540327829504,61,423.995,208.187,12
1403638540327829504,248,348.717,208.372,12
1403638540327829504,66,353.633,208.72,12
1403638540327829504,67,377.044,209.138,12
1403638540327829504,204,409.061,209.987,12
1403638540327829504,249,195.914,209.898,12
1403638540327829504,71,411.588,211.226,12
1403638540327829504,72,423.01,211.986,12
1403638540327829504,124,160.6,211.195,12
1403638540327829504,206,194.987,211.332,12
1403638540327829504,250,198.361,214.151,12
1403638540327829504,69,204.296,213.995,12
1403638540327829504,251,357.372,215.948,12
1403638540327829504,252,420.014,214.72,12
1403638540327829504,125,220.684,214.285,12
1403638540327829504,253,238.424,215.269,12
1403638540327829504,127,387.04,215.914,12
1403638540327829504,74,263.8,218.406,12
1403638540327829504,128,276.395,218.668,12
1403638540327829504,78,438.16,218.505,12
1403638540327829504,79,448.236,218.852,12
1403638540327829504,80,451.223,218.829,12
1403638540327829504,73,199.27,218.619,12
1403638540327829504,75,284.132,219.562,12
1403638540327829504,129,162.131,220.358,12
1403638540327829504,76,221.887,221.606,12
1403638540327829504,77,200.072,221.991,12
1403638540327829504,131,163.101,221.925,12
1403638540327829504,130,209.982,223.03,12
1403638540327829504,81,682.898,222.711,12
1403638540327829504,82,222.613,226.481,12
1403638540327829504,254,210.167,227.023,12
1403638540327829504,255,207.774,229.4,12
1403638540327829504,256,202.808,231.276,12
1403638540327829504,257,314.928,231.301,12
1403638540327829504,83,244.48,232.675,12
1403638540327829504,258,206.154,234.702,12
1403638540327829504,84,699.808,232.973,12
1403638540327829504,85,226.135,236.502,12
1403638540327829504,259,321.621,236.685,12
1403638540327829504,260,349.711,236.752,12
1403638540327829504,261,240.912,237.761,12
1403638540327829504,262,251.763,238.851,12
1403638540327829504,87,707.623,239.043,12
1403638540327829504,89,602.506,240.379,12
1403638540327829504,88,614.644,240.166,12
1403638540327829504,141,257.915,241.485,12
1403638540327829504,90,618.249,241.248,12
1403638540327829504,145,183.198,244.531,12
1403638540327829504,263,389.507,244.468,12
1403638540327829504,149,461.45,245.878,12
1403638540327829504,209,471.603,246.217,12
1403638540327829504,264,188.511,249.84,12
1403638540327829504,210,158.981,251.447,12
1403638540327829504,94,727.925,251.723,12
1403638540327829504,152,195.641,252.127,12
1403638540327829504,211,439.563,256.754,12
1403638540327829504,155,613.499,256.279,12
1403638540327829504,160,431.745,257.445,12
1403638540327829504,265,488.081,257.095,12
1403638540327829504,266,507.725,258.003,12
1403638540327829504,212,445.094,259.085,12
1403638540327829504,159,217.651,260.581,12
1403638540327829504,267,501.88,260.095,12
1403638540327829504,158,613.252,261.496,12
1403638540327829504,165,491.621,261.597,12
1403638540327829504,161,223.248,262.419,12
1403638540327829504,162,669.75,264.439,12
1403638540327829504,268,222.843,265.937,12
1403638540327829504,169,526.511,266.594,12
1403638540327829504,214,663.531,267.996,12
1403638540327829504,269,229.483,269.532,12
1403638540327829504,270,471.23,269.951,12
1403638540327829504,173,439.343,271.28,12
1403638540327829504,271,206.474,273.095,12
1403638540327829504,174,466.489,273.889,12
1403638540327829504,176,469.383,274.391,12
1403638540327829504,172,684.55,276.788,12
1403638540327829504,272,206.415,276.761,12
1403638540327829504,273,202.995,278.064,12
1403638540327829504,274,215.213,279.892,12
1403638540327829504,177,692.134,284.301,12
1403638540327829504,215,591.811,283.245,12
1403638540327829504,275,199.543,282.843,12
1403638540327829504,179,587.573,285.728,12
1403638540327829504,276,651.991,287.995,12
1403638540327829504,180,592.381,288.326,12
1403638540327829504,181,191.51,291.52,12
1403638540327829504,186,472.101,294.012,12
1403638540327829504,184,710.421,299.367,12
1403638540327829504,183,189.072,295.836,12
1403638540327829504,185,615.009,297.893,12
1403638540327829504,216,469.64,297.995,12
1403638540327829504,188,472.991,297.912,12
1403638540327829504,277,185.026,300.785,12
1403638540327829504,189,460.288,300.699,12
1403638540327829504,217,467.095,300.489,12
1403638540327829504,192,474.01,301.027,12
1403638540327829504,190,592.286,305.875,12
1403638540327829504,191,711.325,310.832,12
1403638540327829504,194,473.093,304.79,12
1403638540327829504,193,446.634,305.309,12
1403638540327829504,195,455.113,307.87,12
1403638540327829504,196,465.823,310.189,12
1403638540327829504,197,455.795,311.606,12
1403638540327829504,198,449.15,314.208,12
1403638540327829504,278,512.907,316.878,12
1403638540327829504,199,577.216,324.659,12
1403638540327829504,200,450.448,321.085,12
1403638540327829504,218,451.912,321.34,12
1403638540327829504,201,475.943,321.427,12
1403638540327829504,279,591.024,328.659,12
1403638540327829504,219,184.622,329.383,12
1403638540327829504,280,432.141,328.775,12
1403638540327829504,220,427.875,333.22,12
1403638540327829504,222,434.052,334.897,12
1403638540327829504,223,372.78,336.291,12
1403638540327829504,221,660.616,347.412,12
1403638540327829504,281,325.972,339.699,12
1403638540327829504,224,333.94,339.72,12
1403638540327829504,282,339.733,341.67,12
1403638540327829504,283,427.845,342.354,12
1403638540327829504,225,285.452,345.389,12
1403638540327829504,284,281.493,353.201,12
1403638540327829504,227,429.398,355.857,12
1403638540927829504,4,557.8,127.681,12
1403638540927829504,234,295.881,134.539,12
1403638540927829504,107,388.418,137.184,12
1403638540927829504,232,393.818,139.75,12
1403638540927829504,5,586.261,131.486,12
1403638540927829504,285,389.062,170.584,12
1403638540927829504,236,390.205,170.481,12
1403638540927829504,286,398.267,174.901,12
1403638540927829504,287,383.577,176.75,12
1403638540927829504,239,409.421,179.609,12
1403638540927829504,288,338.813,184.896,12
1403638540927829504,289,302.045,186.837,12
1403638540927829504,241,404.105,188.229,12
1403638540927829504,41,323.417,189.243,12
1403638540927829504,290,364.175,189.931,12
1403638540927829504,291,334.899,195.376,12
1403638540927829504,292,377.357,200.248,12
1403638540927829504,37,424.304,199.897,12
1403638540927829504,38,426.143,200.186,12
1403638540927829504,293,320.721,200.752,12
1403638540927829504,39,433.208,201.263,12
1403638540927829504,40,438.051,201.968,12
1403638540927829504,294,320.06,202.907,12
1403638540927829504,295,331.849,202.787,12
1403638540927829504,245,358.008,202.986,12
1403638540927829504,296,326.483,204.442,12
1403638540927829504,297,588.694,201.378,12
1403638540927829504,298,511.275,204.947,12
1403638540927829504,299,308.574,206.843,12
1403638540927829504,33,612.235,207.371,12
1403638540927829504,32,716.12,203.914,12
1403638540927829504,300,507.735,211.814,12
1403638540927829504,301,492.752,219.357,12
1403638540927829504,50,435.01,219.376,12
1403638540927829504,302,289.554,220.59,12
1403638540927829504,303,423.553,224.611,12
1403638540927829504,51,455.977,224.113,12
1403638540927829504,304,290.622,226.01,12
1403638540927829504,305,283.244,226.783,12
1403638540927829504,247,408.261,227.325,12
1403638540927829504,63,397.876,227.891,12
1403638540927829504,306,415.459,228.038,12
1403638540927829504,307,504.863,230.589,12
1403638540927829504,308,496.725,232.64,12
1403638540927829504,309,448.744,234.995,12
1403638540927829504,76,312.278,236.922,12
1403638540927829504,310,401.436,241.989,12
1403638540927829504,61,519.378,241.967,12
1403638540927829504,311,479.625,245.775,12
1403638540927829504,312,518.01,246.252,12
