time, q_w, q_x, q_y, q_z, v_x, v_y, v_z, p_x, p_y, p_z, b_w_x, b_w_y, b_w_z, b_a_x, b_a_y, b_a_z
1403638519477829376,0.553071,-0.0034994,-0.833127,-0.000283325,-0.00129526,-0.000510263,-0.00165572,-5.17343e-05,-0.000386416,0.000225607,-0.00183553,0.0202879,0.077616,-0.0194739,0.000141303,0.00939842
1403638519527829504,0.553527,-0.00337383,-0.832824,-0.000534536,0.00690486,-0.00561515,-0.00150034,0.00112145,-0.00113216,0.000335082,-0.00183585,0.0203263,0.0775825,-0.0189832,0.000157237,0.00903013
1403638519577829376,0.553283,-0.00348989,-0.832986,-0.000336953,0.00147224,-0.00181629,-0.000837099,0.00033841,-0.000257332,9.73139e-06,-0.00183694,0.0202747,0.0775769,-0.020819,0.000160614,0.00934893
1403638519627829504,0.553001,-0.00351755,-0.833173,-0.000206317,-0.00323513,0.00105573,-0.00177119,8.13708e-05,3.96167e-05,0.000188424,-0.0018998,0.0203249,0.0776377,-0.0195749,0.000148728,0.00874317
1403638519677829376,0.552971,-0.00346397,-0.833193,-0.000256241,-0.0036046,-0.000361408,-0.00285865,-8.28666e-05,-1.31663e-05,0.000134176,-0.00189851,0.0202885,0.0777016,-0.0194624,0.000143843,0.00861881
1403638519727829504,0.552925,-0.00345716,-0.833224,-0.000275083,-0.00481581,-0.00139505,-0.0020793,-0.000469188,-0.00012492,1.29823e-05,-0.00185469,0.0202632,0.077717,-0.0205647,0.000152604,0.00901399
1403638519777829376,0.553019,-0.0034385,-0.833161,-0.000306979,-0.00336546,-0.0025742,-0.00158081,-0.000541855,-0.000273729,2.1769e-05,-0.00182578,0.020239,0.0777854,-0.0214975,0.000145723,0.00933103
1403638519827829504,0.553016,-0.0035223,-0.833163,-0.000180275,-0.00311991,-0.000981661,-0.0030928,-0.000529125,-9.06253e-05,-5.40796e-05,-0.00187872,0.0202301,0.0777633,-0.0203154,0.000139026,0.00879352
1403638519877829376,0.552564,-0.00364795,-0.833462,2.61665e-05,-0.0132356,0.00266149,-0.0065615,-0.00207048,0.000505561,-0.000865545,-0.00190553,0.0202031,0.0777652,-0.0173388,0.000118272,0.00747873
1403638519927829504,0.552743,-0.00365994,-0.833344,-2.5427e-05,-0.010253,0.00169712,-0.00753806,-0.000925178,-0.000102591,-0.000695344,-0.00187719,0.0202234,0.0777955,-0.0163285,0.000103365,0.00700821
1403638519977829376,0.55294,-0.00363875,-0.833213,-4.35022e-05,-0.00571528,0.000631213,-0.00857607,-0.000285784,-0.000647932,-0.000708754,-0.00185301,0.0202096,0.0777996,-0.0161141,9.08981e-05,0.00687751
1403638520027829504,0.553332,-0.00370907,-0.832952,3.33597e-05,0.00357896,0.00238096,-0.00146845,0.000560866,-0.000294303,-8.02157e-05,-0.00183506,0.0201793,0.0778216,-0.0228799,0.000138772,0.0096516
1403638520077829376,0.553217,-0.00371062,-0.833029,8.9749e-06,0.000154789,0.00229434,-0.00323331,9.50707e-05,2.78433e-06,-0.0001438,-0.00183897,0.0201775,0.0778353,-0.0204135,0.000119299,0.00859489
1403638520127829504,0.553184,-0.00362104,-0.833051,-0.000152104,-0.000686514,-0.0024049,-0.00320839,0.000298854,-0.000618853,-9.85293e-05,-0.00183027,0.0202123,0.0778129,-0.0202433,0.000116843,0.00851466
1403638520177829376,0.553024,-0.00360052,-0.833158,-0.000141113,-0.00296435,-0.00236688,-0.00276474,7.16222e-05,-0.000415595,6.70557e-05,-0.00187564,0.0202663,0.0777889,-0.0207954,0.00012745,0.0087496
1403638520227829504,0.552957,-0.00371004,-0.833201,1.61111e-05,-0.00489009,0.00264407,-0.000348433,-1.64995e-05,-4.92022e-05,0.000292996,-0.00186102,0.0202786,0.0778363,-0.0227279,0.000138345,0.00955389
1403638520277829376,0.553225,-0.00357187,-0.833024,-0.000166463,0.00139186,-0.00127939,0.00248224,0.000109204,-0.000222012,0.000299864,-0.00187494,0.0202919,0.0778456,-0.0243392,0.00014467,0.0102177
1403638520327829504,0.553287,-0.00359604,-0.832983,-4.79468e-05,0.00291476,0.00156786,-0.000225614,0.000290152,7.34061e-05,9.07256e-05,-0.00189317,0.020292,0.0778354,-0.0229378,0.0001109,0.00959368
1403638520377829376,0.553198,-0.00361596,-0.833042,-2.62322e-05,0.000384217,0.00109139,-0.00102094,0.000405117,7.06778e-05,0.000170295,-0.00188291,0.0203022,0.0778752,-0.0220654,0.000109678,0.00923121
1403638520427829504,0.553182,-0.00364066,-0.833052,-5.72092e-05,-0.00106671,3.28471e-05,-0.00125478,0.000157858,-3.90472e-05,0.000172367,-0.00189237,0.0203377,0.0777625,-0.0216734,0.000105652,0.00906247
1403638520477829376,0.553095,-0.00368209,-0.83311,4.10353e-05,-0.00282242,0.000267084,-0.00294097,2.7779e-05,-5.20914e-05,8.47597e-05,-0.0018996,0.0203376,0.0777649,-0.0211575,0.000102547,0.00884578
1403638520527829504,0.553112,-0.00363766,-0.833099,-1.43975e-05,-0.00284835,0.000190623,-0.00365913,-0.000113006,0.000111612,-4.83116e-05,-0.00193715,0.0203368,0.0778386,-0.0203911,9.9149e-05,0.00852544
1403638520577829376,0.553197,-0.00360436,-0.833042,-8.3154e-05,-0.000929802,-0.00156036,-0.00392482,3.0223e-05,-7.86399e-05,-0.000191084,-0.0019314,0.0203007,0.077882,-0.020478,9.81323e-05,0.00855992
1403638520627829504,0.553281,-0.00357652,-0.832987,-7.61337e-05,0.00130446,-0.00201971,-0.00293329,9.22562e-05,-2.29127e-05,-0.00019794,-0.00195938,0.0203049,0.0779061,-0.0211339,0.000103242,0.00883804
1403638520677829376,0.55321,-0.00363771,-0.833034,-2.62977e-05,0.000367524,-0.000604296,-0.00125581,0.000362931,-2.15831e-06,-6.28091e-06,-0.00193946,0.0203177,0.0779051,-0.0232356,0.000110181,0.00971513
1403638520727829504,0.553174,-0.00366752,-0.833057,4.83038e-05,-0.00147108,0.00161015,-0.00051784,0.000411281,-0.000168929,0.000223069,-0.00193224,0.020318,0.0778832,-0.02342,0.000110872,0.00979264
1403638520777829376,0.553534,-0.00344116,-0.83282,-0.000191594,0.0097145,-0.0037045,-0.00585918,0.000960178,-0.000293443,-0.000744409,-0.00193718,0.0203157,0.0778714,-0.0205537,9.03471e-05,0.00858353
1403638520827829504,0.553197,-0.00363449,-0.833043,-3.05953e-05,0.000745955,-0.0010702,-0.000187921,-7.77664e-05,0.000890163,0.00140549,-0.00195512,0.0202985,0.0778993,-0.0235833,0.000110601,0.00986092
1403638520877829376,0.553218,-0.00349444,-0.83303,-0.000139096,-0.000871934,-0.00312381,-0.00265195,-0.00200388,0.00117796,-0.00186588,-0.00196493,0.0202603,0.077917,-0.0236228,0.000107239,0.00987528
1403638520927829504,0.55322,-0.00355105,-0.833028,-4.51502e-05,0.000396113,0.00130947,-0.00151288,0.000147083,-1.0608e-05,-0.000236069,-0.00192568,0.0202891,0.0779315,-0.0234912,8.42431e-05,0.00979086
1403638520977829376,0.553011,-0.00363875,-0.833166,7.1418e-05,-0.00752275,0.004944,-0.0025533,-0.000848765,0.000481828,-0.000271383,-0.00190938,0.0203026,0.0779042,-0.0222123,6.93371e-05,0.00924524
1403638521027829504,0.552647,-0.00357537,-0.833407,-0.000121555,-0.02178,3.20931e-05,-0.0054624,-0.00411855,-0.000520952,0.000355028,-0.00188079,0.0203259,0.0778879,-0.020723,5.88381e-05,0.00861624
1403638521077829376,0.552684,-0.00371896,-0.833383,5.19051e-05,-0.0206527,0.00441929,-0.00148243,-0.00593025,-0.000668881,0.00271596,-0.00186306,0.0203552,0.0778358,-0.0218416,6.28289e-05,0.00908678
1403638521127829504,0.553161,-0.00373994,-0.833066,0.000130676,-0.00490184,0.00566545,-0.000912193,-0.000120174,0.000604031,0.000254733,-0.00194005,0.0202911,0.0779217,-0.021796,9.67558e-05,0.00911316
1403638521177829376,0.553182,-0.00362584,-0.833052,6.47099e-05,-0.00183054,0.00262357,-0.00135454,0.000151892,0.000612828,0.000257193,-0.00196552,0.0202835,0.0779681,-0.0224839,0.000114659,0.00942908
1403638521227829504,0.552954,-0.00362266,-0.833204,-5.33593e-06,-0.00913083,0.00671635,-0.0062491,0.000844093,9.06852e-05,-0.00150097,-0.00193831,0.0203264,0.0779178,-0.0205219,0.00010172,0.00860367
1403638521277829376,0.55316,-0.00336922,-0.833068,-0.000413922,-0.00561896,-0.00264281,0.00489984,0.000504837,-0.000755836,0.00041187,-0.00188147,0.0203443,0.0778818,-0.0244355,8.42854e-05,0.0101941
1403638521327829504,0.553049,-0.00338249,-0.833142,-0.000432318,-0.00745117,-0.00179305,-0.00552229,-0.00112321,-2.8763e-05,-0.000463022,-0.00181642,0.0203677,0.07783,-0.0201467,3.24149e-05,0.008361
1403638521377829376,0.552935,-0.00365835,-0.833217,-7.00439e-05,-0.00955666,-0.00396102,-0.00271945,0.0054649,-0.00948371,0.00469189,-0.00184072,0.0203675,0.0778305,-0.0211575,3.65251e-05,0.00878665
1403638521427829504,0.552839,-0.00372032,-0.83328,-4.39243e-05,-0.0133765,0.000563051,0.00132569,0.00948136,-0.00295669,0.00606066,-0.00184371,0.0203501,0.0778213,-0.0222799,4.9227e-05,0.00927319
1403638521477829376,0.55332,-0.00377203,-0.83296,-8.65576e-07,0.00357827,-0.00194203,-0.0108028,0.0078156,-0.00233982,0.00168157,-0.00183387,0.0202966,0.0778125,-0.0164789,3.66246e-05,0.00685878
1403638521527829504,0.553107,-0.00426065,-0.8331,0.000214781,-0.00704221,0.00102672,-0.00636148,-0.000681156,-0.000734631,0.000223228,-0.00191111,0.0202086,0.0777755,-0.0204793,6.85381e-05,0.00855803
1403638521577829376,0.55315,-0.00490929,-0.833066,0.00105535,-0.0122115,0.00170676,-0.00134635,-0.00165197,-6.07396e-05,0.00048234,-0.00205768,0.0201412,0.0776751,-0.0227496,0.000111262,0.00955537
1403638521627829504,0.553214,-0.00381614,-0.833031,0.000254283,-0.00571381,0.00571656,0.00277183,-0.000910282,0.000128613,0.000204219,-0.00215244,0.0202029,0.0775999,-0.0241312,0.000132054,0.0101539
1403638521677829376,0.552862,-0.00378707,-0.833264,0.000346343,-0.0126685,-0.00204148,-0.00365038,-0.0018697,-0.00149186,0.00152228,-0.0021593,0.0202455,0.0774001,-0.0216067,0.000108051,0.00906619
1403638521727829504,0.553181,-0.00421692,-0.83305,0.000935358,-0.00364923,0.00833451,0.00243601,0.00260659,-0.000405333,0.00120594,-0.00217407,0.0202587,0.077479,-0.0239046,0.00010486,0.0100227
1403638521777829376,0.553439,-0.00363193,-0.832882,3.54803e-05,0.00621591,-0.000708156,0.00240659,-0.000713291,0.000591524,-0.000234528,-0.00206656,0.0203427,0.0777888,-0.0229222,9.1091e-05,0.00959933
1403638521827829504,0.553251,-0.00355861,-0.833007,0.000196179,9.51154e-05,0.000824423,-0.00218866,-0.00143137,0.00102531,-0.000440861,-0.00202122,0.0203688,0.0777154,-0.0211061,7.77554e-05,0.00882987
1403638521877829376,0.553093,-0.00395505,-0.83311,0.000427389,-0.0148134,0.00136289,-0.00140049,-0.00391089,-0.00104302,-0.00115733,-0.0018961,0.0202375,0.0776902,-0.0213082,7.67868e-05,0.00890848
1403638521927829504,0.552878,-0.00381141,-0.833252,0.00134174,-0.033147,0.00678239,-0.000935369,-0.00674522,-0.00365462,-0.0021821,-0.00198889,0.0201101,0.0777509,-0.0213797,8.55397e-05,0.0089517
1403638521977829376,0.554742,-0.00202098,-0.832018,0.00190477,0.0092372,-0.00521276,0.0184173,0.00156268,-0.000277925,0.00165873,-0.00215963,0.0199092,0.0776999,-0.0313012,0.000188048,0.0131779
1403638522027829504,0.553667,-0.000191998,-0.832732,0.00325,0.0162398,-0.00118795,0.0100787,-0.000628378,-0.000190258,-0.000246779,-0.00246219,0.0197205,0.0777323,-0.023156,0.000169914,0.00978871
1403638522077829376,0.554324,0.00233744,-0.832296,0.00148983,0.136662,-0.0645219,0.0281403,0.00733214,-0.00572576,0.00363939,-0.0028913,0.0194263,0.0777405,-0.0161788,8.54271e-05,0.00622954
1403638522127829504,0.552082,0.00315891,-0.83378,0.00249641,0.137729,-0.0806323,0.0825139,0.0142044,-0.00937467,0.00647203,-0.00289356,0.0194247,0.0777367,-0.0161545,8.59659e-05,0.00621861
1403638522177829376,0.55101,0.00196595,-0.834473,0.0062353,0.0745582,-0.0461475,0.141409,0.0142353,-0.00493646,0.00880822,-0.00313805,0.0197166,0.0763954,-0.0166961,0.000357885,0.00623389
1403638522227829504,0.553772,0.00246479,-0.83262,0.0086349,0.0670392,-0.0430312,0.204064,0.017814,-0.00699837,0.017237,-0.00314158,0.019709,0.0763904,-0.0166859,0.000359582,0.00622061
1403638522277829376,0.558034,0.00344586,-0.829726,0.0119054,0.0548626,-0.0406491,0.269953,0.0208061,-0.00914678,0.0291243,-0.00314158,0.019709,0.0763904,-0.0166859,0.000359582,0.00622061
1403638522327829504,0.562442,0.00441903,-0.826683,0.0153065,0.0553061,-0.0251745,0.329876,0.0234566,-0.0106817,0.0440265,-0.00314487,0.0197022,0.0763852,-0.0166908,0.00036129,0.00621359
1403638522377829376,0.564973,0.00552481,-0.824884,0.0184854,0.0580411,-0.0249587,0.370567,0.026341,-0.011858,0.061474,-0.00314627,0.0196989,0.0763836,-0.0167081,0.000361761,0.00621645
1403638522427829504,0.56507,0.00668921,-0.824695,0.0229932,0.0580411,-0.0246792,0.400012,0.02919,-0.0130242,0.080657,-0.00314842,0.0196928,0.0763806,-0.0167455,0.000362396,0.00622388
1403638522477829376,0.562873,0.00699892,-0.826029,0.0283065,0.0488332,-0.0174452,0.413502,0.0287207,-0.0130975,0.102042,-0.00316181,0.0193548,0.0762369,-0.0168989,0.00188351,0.00469372
1403638522527829504,0.559837,0.00620454,-0.827915,0.0331906,0.0275771,-0.0139711,0.422718,0.0205322,-0.0109475,0.123729,-0.0030556,0.0188162,0.0758276,-0.0197337,0.00865597,-0.00411822
1403638522577829376,0.55766,0.00524731,-0.829114,0.0394737,-0.0309393,-0.00765811,0.418899,0.00406753,-0.00624213,0.142816,-0.0035663,0.018741,0.0753303,-0.0343221,0.0196977,-0.0630828
1403638522627829504,0.556717,0.00568664,-0.829545,0.0434633,-0.06158,0.00283038,0.414063,0.000325978,-0.00564804,0.160301,-0.00395602,0.0193693,0.0750027,-0.0201453,0.0194914,-0.067197
1403638522677829376,0.559437,0.00867925,-0.827623,0.0446686,-0.0845488,-0.00770214,0.41624,-0.00490341,-0.00480942,0.178662,-0.00424948,0.0201923,0.0741729,-0.00986903,0.0122755,-0.0762698
1403638522727829504,0.56351,0.0132155,-0.824773,0.0450667,-0.0773009,-0.0174152,0.427805,-0.00663959,-0.00610656,0.202064,-0.00407541,0.0198842,0.0745956,-0.0106037,0.0118964,-0.0665232
1403638522777829376,0.567422,0.0162482,-0.821872,0.047914,-0.0647522,-0.00876456,0.445085,-0.0102922,-0.00665586,0.225814,-0.00375648,0.0196716,0.0740966,-0.0103905,0.0119193,-0.0463375
1403638522827829504,0.571272,0.0171198,-0.818834,0.0535438,-0.0577727,-0.0122475,0.451225,-0.0109458,-0.0081092,0.247091,-0.00333997,0.019086,0.0748233,-0.0200741,0.0191276,-0.033069
1403638522877829376,0.574916,0.0152875,-0.815845,0.060296,-0.0428793,0.0087758,0.446541,-0.014553,-0.00789986,0.26779,-0.0031117,0.0185215,0.0754616,-0.0197615,0.0176605,-0.0213879
1403638522927829504,0.578537,0.0125304,-0.812891,0.0659204,-0.0240607,0.0306074,0.425607,-0.0160212,-0.0073007,0.289726,-0.00276561,0.0177287,0.0763688,-0.0119293,0.019135,-0.0217559
1403638522977829376,0.581903,0.0109397,-0.810299,0.068449,-0.0107884,0.0486721,0.365896,-0.0171135,-0.00538724,0.310485,-0.0025777,0.0174258,0.0767985,-0.0114415,0.019053,-0.0208113
1403638523027829504,0.58433,0.010091,-0.808463,0.0695985,-0.0137008,0.0491504,0.29264,-0.0202207,-0.00273661,0.327233,-0.00231104,0.0166951,0.0782849,-0.0134212,0.0165613,-0.0248548
1403638523077829376,0.585951,0.0103261,-0.807346,0.068901,-0.000830844,0.0428818,0.207408,-0.0210699,-0.00114925,0.346265,-0.00222385,0.0161454,0.0790797,-0.0233197,0.0178332,-0.0220718
1403638523127829504,0.586527,0.0107833,-0.806881,0.0693751,0.00889124,0.0559023,0.132247,-0.0246395,0.00395126,0.367365,-0.00254169,0.0166519,0.0786079,-0.0389916,0.0122082,-0.0188943
1403638523177829376,0.586647,0.0105825,-0.806864,0.0685817,0.0161734,0.0695505,0.0308343,-0.0284161,0.00713154,0.378643,-0.00284623,0.0172956,0.0777308,-0.0558757,0.0146799,-0.0161716
1403638523227829504,0.588126,0.00987572,-0.806016,0.065945,0.0152831,0.0973483,-0.0827602,-0.0269387,0.0122934,0.384401,-0.00315539,0.0182238,0.0759843,-0.0663725,0.0179049,-0.0086632
1403638523277829376,0.59049,0.00976637,-0.804739,0.0601867,-5.76647e-05,0.0906689,-0.217243,-0.0264215,0.0185176,0.374681,-0.00344212,0.0186556,0.0755441,-0.0638495,0.015476,-0.0108617
1403638523327829504,0.592421,0.00928922,-0.80358,0.0566593,0.0045662,0.0587865,-0.337703,-0.0212577,0.0191254,0.350884,-0.00304904,0.0180449,0.0761333,-0.0570525,0.021392,-0.00406387
1403638523377829376,0.592494,0.00920864,-0.803622,0.0552963,0.00168806,0.0642976,-0.412296,-0.0237906,0.0218263,0.333527,-0.00309917,0.018518,0.0765661,-0.0608724,0.0200302,-0.00872401
1403638523427829504,0.591226,0.0103523,-0.804699,0.052953,0.00452511,0.0677986,-0.455504,-0.0229941,0.0207501,0.315817,-0.00277338,0.0185205,0.0772043,-0.0623401,0.0241856,-0.00919212
1403638523477829376,0.587876,0.0119185,-0.807296,0.0503226,0.034728,0.0696625,-0.494879,-0.0208071,0.0230928,0.291396,-0.0025937,0.0183897,0.0771775,-0.0597083,0.0270765,-0.00599467
1403638523527829504,0.582089,0.0135989,-0.811638,0.0472229,0.0452428,0.0672245,-0.508115,-0.0202075,0.0262574,0.27193,-0.00261719,0.0188417,0.0764696,-0.0595831,0.0316111,-0.000672858
1403638523577829376,0.574883,0.0156036,-0.816909,0.0438846,0.0508116,0.0680025,-0.508744,-0.0177288,0.0282797,0.249856,-0.00253799,0.0193255,0.0760667,-0.0628377,0.0363017,0.00503062
1403638523627829504,0.56711,0.0172435,-0.82249,0.0399884,0.0553786,0.0665735,-0.501331,-0.0174983,0.0325662,0.228285,-0.00274432,0.0201545,0.0760749,-0.0663901,0.0373003,0.00919104
1403638523677829376,0.561149,0.0186396,-0.826668,0.0372035,0.0558415,0.0623098,-0.48445,-0.0166308,0.0355064,0.203237,-0.00268483,0.0201795,0.0761157,-0.0672645,0.0411261,0.0148172
1403638523727829504,0.556908,0.0200731,-0.829581,0.0352928,0.0542135,0.0539286,-0.46459,-0.0164022,0.0395623,0.179137,-0.00283627,0.020318,0.0759653,-0.0695862,0.0426364,0.0163477
1403638523777829376,0.55435,0.0216429,-0.831319,0.0337249,0.0605131,0.0483076,-0.445104,-0.0124867,0.0431007,0.157658,-0.00277493,0.0203561,0.0761429,-0.0693264,0.0406678,0.0186584
1403638523827829504,0.553197,0.0229071,-0.83208,0.0330403,0.0731377,0.0448394,-0.416341,-0.00788601,0.0484054,0.137645,-0.00292067,0.0204781,0.0761595,-0.0679493,0.0390882,0.0230796
1403638523877829376,0.55341,0.0247337,-0.831982,0.0305414,0.0757542,0.0541435,-0.376153,-0.00505622,0.052329,0.116572,-0.00299436,0.0205455,0.0762083,-0.0656506,0.039673,0.0206416
1403638523927829504,0.553981,0.0272296,-0.831684,0.0258016,0.0743763,0.033637,-0.319625,-0.00163336,0.0554943,0.0977558,-0.00301041,0.0204954,0.0761539,-0.065738,0.0400745,0.0245374
1403638523977829376,0.553539,0.0307625,-0.831982,0.0212898,0.0640088,0.0209787,-0.2333,0.00247503,0.0566728,0.0837315,-0.00301584,0.0204161,0.0761703,-0.0672897,0.0389833,0.0226632
1403638524027829504,0.551812,0.0347689,-0.833074,0.016799,0.0496161,0.00280523,-0.120532,0.00578928,0.0576593,0.0747975,-0.00296468,0.0205244,0.0759975,-0.0678401,0.0367739,0.0257291
1403638524077829376,0.548657,0.0389949,-0.835018,0.0141041,0.0337574,-0.00552658,0.0165078,0.00799148,0.0577333,0.0715078,-0.00296862,0.0204985,0.0760054,-0.0676727,0.0366896,0.0253278
1403638524127829504,0.544774,0.0422314,-0.837419,0.0129274,0.0204835,-0.00968866,0.158391,0.00949655,0.0575279,0.0755094,-0.00296844,0.0204825,0.0760098,-0.0673809,0.0364932,0.0249472
1403638524177829376,0.541231,0.0437577,-0.839608,0.0145807,0.00349285,-0.0167363,0.302328,0.0103882,0.0570153,0.0861096,-0.00295147,0.0204334,0.0760168,-0.0670742,0.0361143,0.0245729
1403638524227829504,0.539869,0.044667,-0.840381,0.0174941,-0.0132536,0.0001708,0.41743,0.0142648,0.0609154,0.0924797,-0.00279044,0.0198593,0.0761119,-0.0651411,0.0283407,0.017571
1403638524277829376,0.539951,0.0446384,-0.840257,0.0206958,-0.029,0.00235008,0.501829,0.0135314,0.0614688,0.114819,-0.00277831,0.0198559,0.0761206,-0.0644876,0.0268765,0.015232
1403638524327829504,0.541007,0.0438313,-0.839489,0.0254745,-0.0454563,-0.0031281,0.555303,0.013129,0.0605107,0.143377,-0.00276274,0.0202557,0.0757563,-0.0618033,0.0252089,0.0143264
1403638524377829376,0.54365,0.0426674,-0.837694,0.0298754,-0.0592293,-0.00278698,0.59039,0.0105374,0.060224,0.170439,-0.00268428,0.0201774,0.0757995,-0.061445,0.0247656,0.0130119
